clip_id,bird_name,scientific_name,family,xeno_canto_recording_id,recordist,source_url,license_name,license_url,original_length_seconds,clip_start_seconds,clip_end_seconds,clip_length_seconds,modified,commercial_allowed,derivatives_allowed,share_alike_required,app_safe,app_safe_reason
385,Pacific Loon,Gavia pacifica,Loons (Gaviidae),406246,Patrik Åberg,https://xeno-canto.org/406246,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,52.0,7.33,27.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
782,Pacific Wren,Troglodytes pacificus,Wrens (Troglodytidae),1094467,Greg Irving,https://xeno-canto.org/1094467,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,9.0,0.0,9.0,9.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
190,Paint-billed Crake,Mustelirallus erythrops,"Rails, Gallinules, and Coots (Rallidae)",719759,Jacob Guachisaca Salínas,https://xeno-canto.org/719759,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,49.0,6.33,26.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1073,Painted Bunting,Passerina ciris,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",1087845,Sue Riffe,https://xeno-canto.org/1087845,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,42.0,4.0,24.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1114,Painted Bunting,Passerina ciris,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",745739,William Whitehead,https://xeno-canto.org/745739,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,12.0,0.0,12.0,12.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1055,Painted Redstart,Myioborus pictus,Wood-Warblers (Parulidae),1007698,David A. Brinkman,https://xeno-canto.org/1007698,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,12.0,0.0,12.0,12.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
880,Palila,Loxioides bailleui,Fringilline and Cardueline Finches and Allies (Fringillidae),146104,Tim Burr,https://xeno-canto.org/146104,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,35.0,1.67,21.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
928,Pallas's Bunting,Emberiza pallasi,Emberizids (Emberizidae),1045739,Manuel Oudard,https://xeno-canto.org/1045739,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,53.0,7.67,27.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
724,Pallas's Grasshopper Warbler,Helopsaltes certhiola,Grassbirds (Locustellidae),1098964,Bo Shunqi 薄顺奇,https://xeno-canto.org/1098964,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,100.0,23.33,43.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
359,Pallas's Gull,Ichthyaetus ichthyaetus,"Gulls, Terns, and Skimmers (Laridae)",419041,Terry Townshend,https://xeno-canto.org/419041,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,57.0,9.0,29.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
750,Pallas's Leaf Warbler,Phylloscopus proregulus,Leaf Warblers (Phylloscopidae),1088116,Ray Tsu 诸仁,https://xeno-canto.org/1088116,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,50.0,6.67,26.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
877,Pallas's Rosefinch,Carpodacus roseus,Fringilline and Cardueline Finches and Allies (Fringillidae),884669,Barry Edmonston,https://xeno-canto.org/884669,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,19.0,0.0,19.0,19.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1038,Palm Warbler,Setophaga palmarum,Wood-Warblers (Parulidae),1009101,David A. Brinkman,https://xeno-canto.org/1009101,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1105,Palm Warbler,Setophaga palmarum,Wood-Warblers (Parulidae),1015038,Stanislas Wroza,https://xeno-canto.org/1015038,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,67.0,12.33,32.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
314,Parakeet Auklet,Aethia psittacula,"Auks, Murres, and Puffins (Alcidae)",101454,Ryan P. O&#039;Donnell,https://xeno-canto.org/101454,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,7.0,0.0,7.0,7.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
301,Parasitic Jaeger,Stercorarius parasiticus,Skuas and Jaegers (Stercorariidae),323090,Peter Boesman,https://xeno-canto.org/323090,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,5.0,0.0,5.0,5.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
430,Parkinson's Petrel,Procellaria parkinsoni,Shearwaters and Petrels (Procellariidae),293325,Dan Lane,https://xeno-canto.org/293325,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,4.0,0.0,4.0,4.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
868,Pechora Pipit,Anthus gustavi,Wagtails and Pipits (Motacillidae),1001575,小菜鸟,https://xeno-canto.org/1001575,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,7.0,0.0,7.0,7.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
267,Pectoral Sandpiper,Calidris melanotos,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",1046340,AUDEVARD Aurélien,https://xeno-canto.org/1046340,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,4.0,0.0,4.0,4.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
461,Pelagic Cormorant,Urile pelagicus,Cormorants (Phalacrocoracidae),149497,Paul Marvin,https://xeno-canto.org/149497,CC BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,4.0,0.0,4.0,4.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
594,Peregrine Falcon,Falco peregrinus,Caracaras and Falcons (Falconidae),992007,Mark Holmgren,https://xeno-canto.org/992007,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,86.0,18.67,38.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
765,Phainopepla,Phainopepla nitens,Silky-flycatchers (Ptiliogonatidae),1078194,Richard E. Webster,https://xeno-canto.org/1078194,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,68.0,12.67,32.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
671,Philadelphia Vireo,Vireo philadelphicus,Vireos (Vireonidae),1014290,Scott Gravette,https://xeno-canto.org/1014290,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,141.0,37.0,57.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
850,Pied Wheatear,Oenanthe pleschanka,Old World Flycatchers (Muscicapidae),1028262,Richard E. Webster,https://xeno-canto.org/1028262,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,105.0,25.0,45.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
103,Pied-billed Grebe,Podilymbus podiceps,Grebes (Podicipedidae),1000252,David Tattersley,https://xeno-canto.org/1000252,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
308,Pigeon Guillemot,Cepphus columba,"Auks, Murres, and Puffins (Alcidae)",818942,Rachel Hudson,https://xeno-canto.org/818942,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,42.0,4.0,24.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
581,Pileated Woodpecker,Dryocopus pileatus,Woodpeckers and Allies (Picidae),351542,Melani Sleder,https://xeno-canto.org/351542,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,3.0,0.0,3.0,3.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
276,Pin-tailed Snipe,Gallinago stenura,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",108792,Houston Flores,https://xeno-canto.org/108792,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,7.0,0.0,7.0,7.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
922,Pine Bunting,Emberiza leucocephalos,Emberizids (Emberizidae),1051300,Manuel Oudard,https://xeno-canto.org/1051300,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,40.0,3.33,23.33,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
653,Pine Flycatcher,Empidonax affinis,Tyrant Flycatchers (Tyrannidae),728582,Scott Olmstead,https://xeno-canto.org/728582,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,83.0,17.67,37.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
894,Pine Grosbeak,Pinicola enucleator,Fringilline and Cardueline Finches and Allies (Fringillidae),406267,Patrik Åberg,https://xeno-canto.org/406267,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,27.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
911,Pine Siskin,Spinus pinus,Fringilline and Cardueline Finches and Allies (Fringillidae),1102569,Greg Irving,https://xeno-canto.org/1102569,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,155.0,41.67,61.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1039,Pine Warbler,Setophaga pinus,Wood-Warblers (Parulidae),1103269,Valerie Heemstra,https://xeno-canto.org/1103269,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,49.0,6.33,26.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
11,Pink-footed Goose,Anser brachyrhynchus,"Ducks, Geese, and Swans (Anatidae)",379030,Stein Ø. Nilsen,https://xeno-canto.org/379030,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,19.0,0.0,19.0,19.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
440,Pink-footed Shearwater,Ardenna creatopus,Shearwaters and Petrels (Procellariidae),808126,Andy Birch,https://xeno-canto.org/808126,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,22.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
687,Pinyon Jay,Gymnorhinus cyanocephalus,Jays and Crows (Corvidae),104955,Eric DeFonso,https://xeno-canto.org/104955,CC BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,107.0,25.67,45.67,20.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
221,Piping Plover,Charadrius melodus,Lapwings and Plovers (Charadriidae),738566,William Whitehead,https://xeno-canto.org/738566,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,6.0,0.0,6.0,6.0,yes,no,no,no,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
626,Piratic Flycatcher,Legatus leucophaius,Tyrant Flycatchers (Tyrannidae),1050423,Mateus Gonçalves Santos,https://xeno-canto.org/1050423,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,92.0,20.67,40.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
71,Plain Chachalaca,Ortalis vetula,Curassows and Guans (Cracidae),1099278,Scott Crabtree,https://xeno-canto.org/1099278,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,46.0,5.33,25.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
162,Plain-capped Starthroat,Heliomaster constantii,Hummingbirds (Trochilidae),193256,Dan Lane,https://xeno-canto.org/193256,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,127.0,32.33,52.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
670,Plumbeous Vireo,Vireo plumbeus,Vireos (Vireonidae),1083483,Sue Riffe,https://xeno-canto.org/1083483,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,54.0,8.0,28.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
300,Pomarine Jaeger,Stercorarius pomarinus,Skuas and Jaegers (Stercorariidae),1060884,Benjamin Drillat,https://xeno-canto.org/1060884,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,32.0,0.67,20.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
595,Prairie Falcon,Falco mexicanus,Caracaras and Falcons (Falconidae),375912,Bobby Wilcox,https://xeno-canto.org/375912,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,18.0,0.0,18.0,18.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1042,Prairie Warbler,Setophaga discolor,Wood-Warblers (Parulidae),893266,Brian Henderson,https://xeno-canto.org/893266,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,39.0,3.0,23.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1009,Prothonotary Warbler,Protonotaria citrea,Wood-Warblers (Parulidae),828067,Richard E. Webster,https://xeno-canto.org/828067,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,138.0,36.0,56.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1093,Prothonotary Warbler,Protonotaria citrea,Wood-Warblers (Parulidae),1082047,David Darrell-Lambert,https://xeno-canto.org/1082047,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,14.0,0.0,14.0,14.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
413,Providence Petrel,Pterodroma solandri,Shearwaters and Petrels (Procellariidae),324195,Todd Mark,https://xeno-canto.org/324195,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,69.0,13.0,33.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
808,Puaiohi,Myadestes palmeri,Thrushes (Turdidae),805485,Melissa Hafting,https://xeno-canto.org/805485,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,34.0,1.33,21.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
901,Purple Finch,Haemorhous purpureus,Fringilline and Cardueline Finches and Allies (Fringillidae),1003152,Paul Marvin,https://xeno-canto.org/1003152,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,43.0,4.33,24.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
203,Purple Gallinule,Porphyrio martinica (martinicus),"Rails, Gallinules, and Coots (Rallidae)",941308,Sue Riffe,https://xeno-canto.org/941308,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,13.0,0.0,13.0,13.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
736,Purple Martin,Progne subis,Swallows (Hirundinidae),1016516,David A. Brinkman,https://xeno-canto.org/1016516,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,84.0,18.0,38.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
261,Purple Sandpiper,Calidris maritima,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",619243,Jonathan Feenstra,https://xeno-canto.org/619243,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,1.0,0.0,1.0,1.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
768,Pygmy Nuthatch,Sitta pygmaea,Nuthatches (Sittidae),1089474,Manuel Grosselet,https://xeno-canto.org/1089474,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,26.0,0.0,20.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
1064,Pyrrhuloxia,Cardinalis sinuatus,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",1083299,Scott Crabtree,https://xeno-canto.org/1083299,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,119.0,29.67,49.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
306,Razorbill,Alca torda,"Auks, Murres, and Puffins (Alcidae)",1079595,Scott Olmstead,https://xeno-canto.org/1079595,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,44.0,4.67,24.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
856,Red Avadavat,Amandava amandava,Waxbills (Estrildidae),929857,Paul Driver,https://xeno-canto.org/929857,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,32.0,0.67,20.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
906,Red Crossbill,Loxia curvirostra,Fringilline and Cardueline Finches and Allies (Fringillidae),1097591,Greg Irving,https://xeno-canto.org/1097591,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,118.0,29.33,49.33,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
97,Red Junglefowl,Gallus gallus,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",502076,Phoenix Birder,https://xeno-canto.org/502076,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,137.0,35.67,55.67,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
247,Red Knot,Calidris canutus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",185585,Andrew Spencer,https://xeno-canto.org/185585,CC BY-NC-SA 4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,72.0,14.0,34.0,20.0,yes,no,yes,yes,no,NonCommercial license; exclude from paid app unless the recordist grants permission.
